Series;Time;Value
current;2019-05-26T22:09:00+05:30;53.4
current;2019-05-26T22:10:00+05:30;54.2
current;2019-05-26T22:11:00+05:30;54
current;2019-05-26T22:12:00+05:30;54.6
current;2019-05-26T22:13:00+05:30;53
current;2019-05-26T22:14:00+05:30;51.2
current;2019-05-26T22:15:00+05:30;50
current;2019-05-26T22:16:00+05:30;48.4
current;2019-05-26T22:17:00+05:30;46.8
current;2019-05-26T22:18:00+05:30;47.6
current;2019-05-26T22:19:00+05:30;49.6
current;2019-05-26T22:20:00+05:30;52.8
current;2019-05-26T22:21:00+05:30;54.4
current;2019-05-26T22:22:00+05:30;54.2
current;2019-05-26T22:23:00+05:30;55.8
current;2019-05-26T22:24:00+05:30;57.2
current;2019-05-26T22:25:00+05:30;54
current;2019-05-26T22:26:00+05:30;52.8
current;2019-05-26T22:27:00+05:30;53.8
current;2019-05-26T22:28:00+05:30;53.4
current;2019-05-26T22:29:00+05:30;49.4
current;2019-05-26T22:30:00+05:30;49.2
current;2019-05-26T22:31:00+05:30;50.8
current;2019-05-26T22:32:00+05:30;46.4
current;2019-05-26T22:33:00+05:30;44.2
current;2019-05-26T22:34:00+05:30;48.6
current;2019-05-26T22:35:00+05:30;48.4
current;2019-05-26T22:36:00+05:30;48.8
current;2019-05-26T22:37:00+05:30;48.8
current;2019-05-26T22:38:00+05:30;53.4
current;2019-05-26T22:39:00+05:30;51
current;2019-05-26T22:40:00+05:30;50.6
current;2019-05-26T22:41:00+05:30;52.8
current;2019-05-26T22:42:00+05:30;55.4
current;2019-05-26T22:43:00+05:30;56.4
current;2019-05-26T22:44:00+05:30;56.4
current;2019-05-26T22:45:00+05:30;58.2
current;2019-05-26T22:46:00+05:30;55.4
current;2019-05-26T22:47:00+05:30;58.2
current;2019-05-26T22:48:00+05:30;54.6
current;2019-05-26T22:49:00+05:30;54.8
current;2019-05-26T22:50:00+05:30;54.2
current;2019-05-26T22:51:00+05:30;54.6
current;2019-05-26T22:52:00+05:30;53.6
current;2019-05-26T22:53:00+05:30;53.2
current;2019-05-26T22:54:00+05:30;52.4
current;2019-05-26T22:55:00+05:30;52.6
current;2019-05-26T22:56:00+05:30;52.4
current;2019-05-26T22:57:00+05:30;51
current;2019-05-26T22:58:00+05:30;52.2
current;2019-05-26T22:59:00+05:30;53.4
current;2019-05-26T23:00:00+05:30;54.2
current;2019-05-26T23:01:00+05:30;55.6
current;2019-05-26T23:02:00+05:30;56
current;2019-05-26T23:03:00+05:30;54.2
current;2019-05-26T23:04:00+05:30;51.6
current;2019-05-26T23:05:00+05:30;51.8
current;2019-05-26T23:06:00+05:30;51
current;2019-05-26T23:07:00+05:30;50.4
current;2019-05-26T23:08:00+05:30;51.8
current;2019-05-26T23:09:00+05:30;54.4
current;2019-05-26T23:10:00+05:30;53.8
current;2019-05-26T23:11:00+05:30;51.6
current;2019-05-26T23:12:00+05:30;51.2
current;2019-05-26T23:13:00+05:30;51.8
current;2019-05-26T23:14:00+05:30;50.6
current;2019-05-26T23:15:00+05:30;51.2
current;2019-05-26T23:16:00+05:30;54
current;2019-05-26T23:17:00+05:30;55.2
current;2019-05-26T23:18:00+05:30;57.8
current;2019-05-26T23:19:00+05:30;57
current;2019-05-26T23:20:00+05:30;56
current;2019-05-26T23:21:00+05:30;58.4
current;2019-05-26T23:22:00+05:30;57.6
current;2019-05-26T23:23:00+05:30;55.2
current;2019-05-26T23:24:00+05:30;56.8
current;2019-05-26T23:25:00+05:30;57.6
current;2019-05-26T23:26:00+05:30;54.2
current;2019-05-26T23:27:00+05:30;54
current;2019-05-26T23:28:00+05:30;52.8
current;2019-05-26T23:29:00+05:30;55.4
current;2019-05-26T23:30:00+05:30;55.8
current;2019-05-26T23:31:00+05:30;56.6
current;2019-05-26T23:32:00+05:30;58.2
current;2019-05-26T23:33:00+05:30;58.4
current;2019-05-26T23:34:00+05:30;55
current;2019-05-26T23:35:00+05:30;54.2
current;2019-05-26T23:36:00+05:30;55.2
current;2019-05-26T23:37:00+05:30;55.6
current;2019-05-26T23:38:00+05:30;56.2
current;2019-05-26T23:39:00+05:30;56.8
current;2019-05-26T23:40:00+05:30;56.2
current;2019-05-26T23:41:00+05:30;59.2
current;2019-05-26T23:42:00+05:30;57.4
current;2019-05-26T23:43:00+05:30;57
current;2019-05-26T23:44:00+05:30;56.4
current;2019-05-26T23:45:00+05:30;56.2
current;2019-05-26T23:46:00+05:30;53
current;2019-05-26T23:47:00+05:30;52.8
current;2019-05-26T23:48:00+05:30;52
current;2019-05-26T23:49:00+05:30;53.2
current;2019-05-26T23:50:00+05:30;54.8
current;2019-05-26T23:51:00+05:30;55
current;2019-05-26T23:52:00+05:30;55
current;2019-05-26T23:53:00+05:30;58.4
current;2019-05-26T23:54:00+05:30;59.2
current;2019-05-26T23:55:00+05:30;57.4
current;2019-05-26T23:56:00+05:30;56.4
current;2019-05-26T23:57:00+05:30;58
current;2019-05-26T23:58:00+05:30;55.6
current;2019-05-26T23:59:00+05:30;56.8
current;2019-05-27T00:00:00+05:30;58.8
current;2019-05-27T00:01:00+05:30;61.2
current;2019-05-27T00:02:00+05:30;61.6
current;2019-05-27T00:03:00+05:30;64.2
current;2019-05-27T00:04:00+05:30;62.6
current;2019-05-27T00:05:00+05:30;60.8
current;2019-05-27T00:06:00+05:30;62.4
current;2019-05-27T00:07:00+05:30;63.4
current;2019-05-27T00:08:00+05:30;60.6
current;2019-05-27T00:09:00+05:30;60.8
current;2019-05-27T00:10:00+05:30;60.8
current;2019-05-27T00:11:00+05:30;59.2
current;2019-05-27T00:12:00+05:30;56.6
current;2019-05-27T00:13:00+05:30;58.2
current;2019-05-27T00:14:00+05:30;58.8
current;2019-05-27T00:15:00+05:30;60.4
current;2019-05-27T00:16:00+05:30;59.6
current;2019-05-27T00:17:00+05:30;58.8
current;2019-05-27T00:18:00+05:30;56.8
current;2019-05-27T00:19:00+05:30;55.8
current;2019-05-27T00:20:00+05:30;56
current;2019-05-27T00:21:00+05:30;55.8
current;2019-05-27T00:22:00+05:30;54.2
current;2019-05-27T00:23:00+05:30;58.6
current;2019-05-27T00:24:00+05:30;59.4
current;2019-05-27T00:25:00+05:30;59.2
current;2019-05-27T00:26:00+05:30;59.2
current;2019-05-27T00:27:00+05:30;62
current;2019-05-27T00:28:00+05:30;58.4
current;2019-05-27T00:29:00+05:30;58.8
current;2019-05-27T00:30:00+05:30;60
current;2019-05-27T00:31:00+05:30;58.6
current;2019-05-27T00:32:00+05:30;63
current;2019-05-27T00:33:00+05:30;63
current;2019-05-27T00:34:00+05:30;65.4
current;2019-05-27T00:35:00+05:30;63.8
current;2019-05-27T00:36:00+05:30;66.2
current;2019-05-27T00:37:00+05:30;65
current;2019-05-27T00:38:00+05:30;63.2
current;2019-05-27T00:39:00+05:30;61.2
current;2019-05-27T00:40:00+05:30;61.2
current;2019-05-27T00:41:00+05:30;60.6
current;2019-05-27T00:42:00+05:30;55.4
current;2019-05-27T00:43:00+05:30;60.4
current;2019-05-27T00:44:00+05:30;60.4
current;2019-05-27T00:45:00+05:30;61.4
current;2019-05-27T00:46:00+05:30;60.2
current;2019-05-27T00:47:00+05:30;62.2
current;2019-05-27T00:48:00+05:30;59.2
current;2019-05-27T00:49:00+05:30;57
current;2019-05-27T00:50:00+05:30;56.8
current;2019-05-27T00:51:00+05:30;60.2
current;2019-05-27T00:52:00+05:30;62.4
current;2019-05-27T00:53:00+05:30;60.6
current;2019-05-27T00:54:00+05:30;64.8
current;2019-05-27T00:55:00+05:30;65.6
current;2019-05-27T00:56:00+05:30;61.2
current;2019-05-27T00:57:00+05:30;60.4
current;2019-05-27T00:58:00+05:30;62.8
current;2019-05-27T00:59:00+05:30;60.2
current;2019-05-27T01:00:00+05:30;60.4
current;2019-05-27T01:01:00+05:30;61.6
current;2019-05-27T01:02:00+05:30;62
current;2019-05-27T01:03:00+05:30;61.8
current;2019-05-27T01:04:00+05:30;62.4
current;2019-05-27T01:05:00+05:30;63
current;2019-05-27T01:06:00+05:30;62
current;2019-05-27T01:07:00+05:30;62.8
current;2019-05-27T01:08:00+05:30;66.2
current;2019-05-27T01:09:00+05:30;66
current;2019-05-27T01:10:00+05:30;63.2
current;2019-05-27T01:11:00+05:30;60.2
current;2019-05-27T01:12:00+05:30;56.8
current;2019-05-27T01:13:00+05:30;54.2
current;2019-05-27T01:14:00+05:30;54.2
current;2019-05-27T01:15:00+05:30;55.4
current;2019-05-27T01:16:00+05:30;59.6
current;2019-05-27T01:17:00+05:30;62.6
current;2019-05-27T01:18:00+05:30;63.6
current;2019-05-27T01:19:00+05:30;64.4
current;2019-05-27T01:20:00+05:30;65.8
current;2019-05-27T01:21:00+05:30;66
current;2019-05-27T01:22:00+05:30;64.6
current;2019-05-27T01:23:00+05:30;63.2
current;2019-05-27T01:24:00+05:30;63.2
current;2019-05-27T01:25:00+05:30;61.2
current;2019-05-27T01:26:00+05:30;62.2
current;2019-05-27T01:27:00+05:30;64
current;2019-05-27T01:28:00+05:30;66.6
current;2019-05-27T01:29:00+05:30;61.4
current;2019-05-27T01:30:00+05:30;62
current;2019-05-27T01:31:00+05:30;58.2
current;2019-05-27T01:32:00+05:30;56.8
current;2019-05-27T01:33:00+05:30;50.8
current;2019-05-27T01:34:00+05:30;54.8
current;2019-05-27T01:35:00+05:30;56
current;2019-05-27T01:36:00+05:30;58.4
current;2019-05-27T01:37:00+05:30;55
current;2019-05-27T01:38:00+05:30;58.8
current;2019-05-27T01:39:00+05:30;59.8
current;2019-05-27T01:40:00+05:30;57.4
current;2019-05-27T01:41:00+05:30;56.6
current;2019-05-27T01:42:00+05:30;61
current;2019-05-27T01:43:00+05:30;61.4
current;2019-05-27T01:44:00+05:30;62.2
current;2019-05-27T01:45:00+05:30;61
current;2019-05-27T01:46:00+05:30;59.8
current;2019-05-27T01:47:00+05:30;58.2
current;2019-05-27T01:48:00+05:30;58
current;2019-05-27T01:49:00+05:30;58.2
current;2019-05-27T01:50:00+05:30;61.6
current;2019-05-27T01:51:00+05:30;67.2
current;2019-05-27T01:52:00+05:30;66.4
current;2019-05-27T01:53:00+05:30;67.4
current;2019-05-27T01:54:00+05:30;64.2
current;2019-05-27T01:55:00+05:30;61.8
current;2019-05-27T01:56:00+05:30;61.2
current;2019-05-27T01:57:00+05:30;60.6
current;2019-05-27T01:58:00+05:30;61.4
current;2019-05-27T01:59:00+05:30;62
current;2019-05-27T02:00:00+05:30;62.4
current;2019-05-27T02:01:00+05:30;60.6
current;2019-05-27T02:02:00+05:30;60.8
current;2019-05-27T02:03:00+05:30;54.6
current;2019-05-27T02:04:00+05:30;55.6
current;2019-05-27T02:05:00+05:30;58
current;2019-05-27T02:06:00+05:30;55.8
current;2019-05-27T02:07:00+05:30;57.6
current;2019-05-27T02:08:00+05:30;61.6
current;2019-05-27T02:09:00+05:30;59
current;2019-05-27T02:10:00+05:30;57.4
current;2019-05-27T02:11:00+05:30;58.4
current;2019-05-27T02:12:00+05:30;56.8
current;2019-05-27T02:13:00+05:30;57.2
current;2019-05-27T02:14:00+05:30;61.8
current;2019-05-27T02:15:00+05:30;60.8
current;2019-05-27T02:16:00+05:30;59.4
current;2019-05-27T02:17:00+05:30;58.2
current;2019-05-27T02:18:00+05:30;54.2
current;2019-05-27T02:19:00+05:30;52.2
current;2019-05-27T02:20:00+05:30;54.4
current;2019-05-27T02:21:00+05:30;54
current;2019-05-27T02:22:00+05:30;53.4
current;2019-05-27T02:23:00+05:30;53.8
current;2019-05-27T02:24:00+05:30;52
current;2019-05-27T02:25:00+05:30;51.6
current;2019-05-27T02:26:00+05:30;52.4
current;2019-05-27T02:27:00+05:30;54.8
current;2019-05-27T02:28:00+05:30;56.4
current;2019-05-27T02:29:00+05:30;58
current;2019-05-27T02:30:00+05:30;55.4
current;2019-05-27T02:31:00+05:30;57
current;2019-05-27T02:32:00+05:30;58.8
current;2019-05-27T02:33:00+05:30;59.2
current;2019-05-27T02:34:00+05:30;58.6
current;2019-05-27T02:35:00+05:30;57
current;2019-05-27T02:36:00+05:30;56.6
current;2019-05-27T02:37:00+05:30;54.6
current;2019-05-27T02:38:00+05:30;53.8
current;2019-05-27T02:39:00+05:30;52.4
current;2019-05-27T02:40:00+05:30;53
current;2019-05-27T02:41:00+05:30;51.2
current;2019-05-27T02:42:00+05:30;49.2
current;2019-05-27T02:43:00+05:30;49.6
current;2019-05-27T02:44:00+05:30;49
current;2019-05-27T02:45:00+05:30;50.8
current;2019-05-27T02:46:00+05:30;52
current;2019-05-27T02:47:00+05:30;54
current;2019-05-27T02:48:00+05:30;53
current;2019-05-27T02:49:00+05:30;54.8
current;2019-05-27T02:50:00+05:30;55
current;2019-05-27T02:51:00+05:30;51.4
current;2019-05-27T02:52:00+05:30;53.2
current;2019-05-27T02:53:00+05:30;52.4
current;2019-05-27T02:54:00+05:30;50
current;2019-05-27T02:55:00+05:30;48.8
current;2019-05-27T02:56:00+05:30;52.6
current;2019-05-27T02:57:00+05:30;49.8
current;2019-05-27T02:58:00+05:30;50.2
current;2019-05-27T02:59:00+05:30;52.2
current;2019-05-27T03:00:00+05:30;53.2
current;2019-05-27T03:01:00+05:30;50.4
current;2019-05-27T03:02:00+05:30;48.4
current;2019-05-27T03:03:00+05:30;48.4
current;2019-05-27T03:04:00+05:30;47.8
current;2019-05-27T03:05:00+05:30;47.4
current;2019-05-27T03:06:00+05:30;48
current;2019-05-27T03:07:00+05:30;52.2
current;2019-05-27T03:08:00+05:30;52.8
current;2019-05-27T03:09:00+05:30;51.8
current;2019-05-27T03:10:00+05:30;50.4
current;2019-05-27T03:11:00+05:30;50.8
current;2019-05-27T03:12:00+05:30;47.2
current;2019-05-27T03:13:00+05:30;45.8
current;2019-05-27T03:14:00+05:30;43.8
current;2019-05-27T03:15:00+05:30;44.6
current;2019-05-27T03:16:00+05:30;42.2
current;2019-05-27T03:17:00+05:30;42.8
current;2019-05-27T03:18:00+05:30;44.2
current;2019-05-27T03:19:00+05:30;44.6
current;2019-05-27T03:20:00+05:30;43.8
current;2019-05-27T03:21:00+05:30;45.6
current;2019-05-27T03:22:00+05:30;43
current;2019-05-27T03:23:00+05:30;41.8
current;2019-05-27T03:24:00+05:30;43
current;2019-05-27T03:25:00+05:30;44
current;2019-05-27T03:26:00+05:30;41
current;2019-05-27T03:27:00+05:30;42.6
current;2019-05-27T03:28:00+05:30;41.2
current;2019-05-27T03:29:00+05:30;39.6
current;2019-05-27T03:30:00+05:30;36.2
current;2019-05-27T03:31:00+05:30;38
current;2019-05-27T03:32:00+05:30;35.4
current;2019-05-27T03:33:00+05:30;36
current;2019-05-27T03:34:00+05:30;38
current;2019-05-27T03:35:00+05:30;36.8
current;2019-05-27T03:36:00+05:30;37.6
current;2019-05-27T03:37:00+05:30;40.2
current;2019-05-27T03:38:00+05:30;39
current;2019-05-27T03:39:00+05:30;37
current;2019-05-27T03:40:00+05:30;38.8
current;2019-05-27T03:41:00+05:30;37.4
current;2019-05-27T03:42:00+05:30;36.4
current;2019-05-27T03:43:00+05:30;35.4
current;2019-05-27T03:44:00+05:30;34
current;2019-05-27T03:45:00+05:30;33.6
current;2019-05-27T03:46:00+05:30;34.2
current;2019-05-27T03:47:00+05:30;32.2
current;2019-05-27T03:48:00+05:30;33.2
current;2019-05-27T03:49:00+05:30;36
current;2019-05-27T03:50:00+05:30;33.6
current;2019-05-27T03:51:00+05:30;32.6
current;2019-05-27T03:52:00+05:30;34.2
current;2019-05-27T03:53:00+05:30;36
current;2019-05-27T03:54:00+05:30;36
current;2019-05-27T03:55:00+05:30;36.2
current;2019-05-27T03:56:00+05:30;35.6
current;2019-05-27T03:57:00+05:30;36
current;2019-05-27T03:58:00+05:30;36.2
current;2019-05-27T03:59:00+05:30;32
current;2019-05-27T04:00:00+05:30;34
current;2019-05-27T04:01:00+05:30;34.4
current;2019-05-27T04:02:00+05:30;32.4
current;2019-05-27T04:03:00+05:30;30.4
current;2019-05-27T04:04:00+05:30;33.4
current;2019-05-27T04:05:00+05:30;34.4
current;2019-05-27T04:06:00+05:30;34
current;2019-05-27T04:07:00+05:30;35.8
current;2019-05-27T04:08:00+05:30;33.6
current;2019-05-27T04:09:00+05:30;31.8
current;2019-05-27T04:10:00+05:30;29.8
current;2019-05-27T04:11:00+05:30;29.2
current;2019-05-27T04:12:00+05:30;29.2
current;2019-05-27T04:13:00+05:30;29.4
current;2019-05-27T04:14:00+05:30;31.4
current;2019-05-27T04:15:00+05:30;32.6
current;2019-05-27T04:16:00+05:30;32.6
current;2019-05-27T04:17:00+05:30;30.8
current;2019-05-27T04:18:00+05:30;33.2
current;2019-05-27T04:19:00+05:30;31.8
current;2019-05-27T04:20:00+05:30;31.8
current;2019-05-27T04:21:00+05:30;34
current;2019-05-27T04:22:00+05:30;33.4
current;2019-05-27T04:23:00+05:30;32
current;2019-05-27T04:24:00+05:30;32.6
current;2019-05-27T04:25:00+05:30;32.8
current;2019-05-27T04:26:00+05:30;29.8
current;2019-05-27T04:27:00+05:30;33.8
current;2019-05-27T04:28:00+05:30;37.4
current;2019-05-27T04:29:00+05:30;39.2
current;2019-05-27T04:30:00+05:30;34.2
current;2019-05-27T04:31:00+05:30;30.6
current;2019-05-27T04:32:00+05:30;24
current;2019-05-27T04:33:00+05:30;15.8
current;2019-05-27T04:34:00+05:30;10.8
current;2019-05-27T04:35:00+05:30;12.4
current;2019-05-27T04:36:00+05:30;14
current;2019-05-27T04:37:00+05:30;14.4
current;2019-05-27T04:38:00+05:30;14.6
current;2019-05-27T04:39:00+05:30;12.8
current;2019-05-27T04:40:00+05:30;10
current;2019-05-27T04:41:00+05:30;8.4
current;2019-05-27T04:42:00+05:30;7.8
current;2019-05-27T04:43:00+05:30;7.8
current;2019-05-27T04:44:00+05:30;8
current;2019-05-27T04:45:00+05:30;8.8
current;2019-05-27T04:46:00+05:30;10.2
current;2019-05-27T04:47:00+05:30;9.8
current;2019-05-27T04:48:00+05:30;10
current;2019-05-27T04:49:00+05:30;9.2
current;2019-05-27T04:50:00+05:30;9
current;2019-05-27T04:51:00+05:30;7
current;2019-05-27T04:52:00+05:30;6
current;2019-05-27T04:53:00+05:30;7.2
current;2019-05-27T04:54:00+05:30;6.6
current;2019-05-27T04:55:00+05:30;8.4
current;2019-05-27T04:56:00+05:30;9.2
current;2019-05-27T04:57:00+05:30;10.6
current;2019-05-27T04:58:00+05:30;9.6
current;2019-05-27T04:59:00+05:30;11
current;2019-05-27T05:00:00+05:30;9.6
current;2019-05-27T05:01:00+05:30;9
current;2019-05-27T05:02:00+05:30;8.4
current;2019-05-27T05:03:00+05:30;7.4
current;2019-05-27T05:04:00+05:30;8
current;2019-05-27T05:05:00+05:30;7.8
current;2019-05-27T05:06:00+05:30;7.6
current;2019-05-27T05:07:00+05:30;7
current;2019-05-27T05:08:00+05:30;7
current;2019-05-27T05:09:00+05:30;6.6
current;2019-05-27T05:10:00+05:30;6
current;2019-05-27T05:11:00+05:30;6.8
current;2019-05-27T05:12:00+05:30;7.2
current;2019-05-27T05:13:00+05:30;7.8
current;2019-05-27T05:14:00+05:30;6.8
current;2019-05-27T05:15:00+05:30;7
current;2019-05-27T05:16:00+05:30;7
current;2019-05-27T05:17:00+05:30;6.8
current;2019-05-27T05:18:00+05:30;6.4
current;2019-05-27T05:19:00+05:30;6.4
current;2019-05-27T05:20:00+05:30;6.4
current;2019-05-27T05:21:00+05:30;5.6
current;2019-05-27T05:22:00+05:30;6.4
current;2019-05-27T05:23:00+05:30;6.6
current;2019-05-27T05:24:00+05:30;6.8
current;2019-05-27T05:25:00+05:30;5.6
current;2019-05-27T05:26:00+05:30;6.4
current;2019-05-27T05:27:00+05:30;5.6
current;2019-05-27T05:28:00+05:30;5.2
current;2019-05-27T05:29:00+05:30;4.6
current;2019-05-27T05:30:00+05:30;6
current;2019-05-27T05:31:00+05:30;5.4
current;2019-05-27T05:32:00+05:30;6.2
current;2019-05-27T05:33:00+05:30;6.8
current;2019-05-27T05:34:00+05:30;7
current;2019-05-27T05:35:00+05:30;21.8
current;2019-05-27T05:36:00+05:30;38.6
current;2019-05-27T05:37:00+05:30;51.2
current;2019-05-27T05:38:00+05:30;66.2
current;2019-05-27T05:39:00+05:30;82.2
current;2019-05-27T05:40:00+05:30;83.4
current;2019-05-27T05:41:00+05:30;81
current;2019-05-27T05:42:00+05:30;81.8
current;2019-05-27T05:43:00+05:30;78.6
current;2019-05-27T05:44:00+05:30;73
current;2019-05-27T05:45:00+05:30;67.6
current;2019-05-27T05:46:00+05:30;65
current;2019-05-27T05:47:00+05:30;63
current;2019-05-27T05:48:00+05:30;64.2
current;2019-05-27T05:49:00+05:30;64
current;2019-05-27T05:50:00+05:30;60.4
current;2019-05-27T05:51:00+05:30;48
current;2019-05-27T05:52:00+05:30;35.4
current;2019-05-27T05:53:00+05:30;21.4
current;2019-05-27T05:54:00+05:30;10.6
current;2019-05-27T05:55:00+05:30;3.4
current;2019-05-27T05:56:00+05:30;3.4
current;2019-05-27T05:57:00+05:30;3.4
current;2019-05-27T05:58:00+05:30;3.6
current;2019-05-27T05:59:00+05:30;4.2
current;2019-05-27T06:00:00+05:30;3.2
current;2019-05-27T06:01:00+05:30;3.4
current;2019-05-27T06:02:00+05:30;3
current;2019-05-27T06:03:00+05:30;2.6
current;2019-05-27T06:04:00+05:30;2.8
current;2019-05-27T06:05:00+05:30;2.8
current;2019-05-27T06:06:00+05:30;2.6
current;2019-05-27T06:07:00+05:30;3
current;2019-05-27T06:08:00+05:30;3.4
current;2019-05-27T06:09:00+05:30;4
current;2019-05-27T06:10:00+05:30;4.6
current;2019-05-27T06:11:00+05:30;4.8
current;2019-05-27T06:12:00+05:30;4.4
current;2019-05-27T06:13:00+05:30;5
current;2019-05-27T06:14:00+05:30;4
current;2019-05-27T06:15:00+05:30;4
current;2019-05-27T06:16:00+05:30;4
current;2019-05-27T06:17:00+05:30;4.6
current;2019-05-27T06:18:00+05:30;4.2
current;2019-05-27T06:19:00+05:30;4.2
current;2019-05-27T06:20:00+05:30;3.6
current;2019-05-27T06:21:00+05:30;3.2
current;2019-05-27T06:22:00+05:30;2.8
current;2019-05-27T06:23:00+05:30;2.2
current;2019-05-27T06:24:00+05:30;2.4
current;2019-05-27T06:25:00+05:30;3.4
current;2019-05-27T06:26:00+05:30;3.6
current;2019-05-27T06:27:00+05:30;4
current;2019-05-27T06:28:00+05:30;4.6
current;2019-05-27T06:29:00+05:30;3.8
current;2019-05-27T06:30:00+05:30;3.6
current;2019-05-27T06:31:00+05:30;4.2
current;2019-05-27T06:32:00+05:30;5
current;2019-05-27T06:33:00+05:30;4.2
current;2019-05-27T06:34:00+05:30;5.2
current;2019-05-27T06:35:00+05:30;4.6
current;2019-05-27T06:36:00+05:30;4
current;2019-05-27T06:37:00+05:30;2.6
current;2019-05-27T06:38:00+05:30;3
current;2019-05-27T06:39:00+05:30;2.2
current;2019-05-27T06:40:00+05:30;2.8
current;2019-05-27T06:41:00+05:30;3.2
current;2019-05-27T06:42:00+05:30;3.4
current;2019-05-27T06:43:00+05:30;3.2
current;2019-05-27T06:44:00+05:30;3.4
current;2019-05-27T06:45:00+05:30;3
current;2019-05-27T06:46:00+05:30;2
current;2019-05-27T06:47:00+05:30;2
current;2019-05-27T06:48:00+05:30;2
current;2019-05-27T06:49:00+05:30;2
current;2019-05-27T06:50:00+05:30;1.6
current;2019-05-27T06:51:00+05:30;1.8
current;2019-05-27T06:52:00+05:30;1.6
current;2019-05-27T06:53:00+05:30;1.8
current;2019-05-27T06:54:00+05:30;1.4
current;2019-05-27T06:55:00+05:30;1.6
current;2019-05-27T06:56:00+05:30;1.8
current;2019-05-27T06:57:00+05:30;2.2
current;2019-05-27T06:58:00+05:30;1.8
current;2019-05-27T06:59:00+05:30;1.6
current;2019-05-27T07:00:00+05:30;1.2
current;2019-05-27T07:01:00+05:30;1.2
current;2019-05-27T07:02:00+05:30;0.8
current;2019-05-27T07:03:00+05:30;1.2
current;2019-05-27T07:04:00+05:30;2
current;2019-05-27T07:05:00+05:30;2.6
current;2019-05-27T07:06:00+05:30;2.6
current;2019-05-27T07:07:00+05:30;2.6
current;2019-05-27T07:08:00+05:30;2.2
current;2019-05-27T07:09:00+05:30;1.6
current;2019-05-27T07:10:00+05:30;1.6
current;2019-05-27T07:11:00+05:30;1.4
current;2019-05-27T07:12:00+05:30;1.8
current;2019-05-27T07:13:00+05:30;2.2
current;2019-05-27T07:14:00+05:30;2.8
current;2019-05-27T07:15:00+05:30;2.4
current;2019-05-27T07:16:00+05:30;2.4
current;2019-05-27T07:17:00+05:30;2
current;2019-05-27T07:18:00+05:30;1.4
current;2019-05-27T07:19:00+05:30;1.2
current;2019-05-27T07:20:00+05:30;1.2
current;2019-05-27T07:21:00+05:30;1.6
